,f,psd_Surge,psd_Heave,psd_Pitch,psd_tension,psd_NacAx,psd_Bmy
47,0.1234375,0.37600371999131216,0.09220390395041711,0.8976799558996511,1955948007.9300392,0.8614356902997807,1214817008.9796205
48,0.125,0.2347142834357306,0.05516856876817013,0.5623486623415282,1422220242.3265133,0.6129773026435158,853808791.8364738
49,0.1265625,0.4424320096933164,0.09289643903254799,1.0486463035598907,2727573967.4882016,1.3174011648473563,1810005700.2207878
50,0.12812500000000002,0.42774063520561895,0.08662319684271422,1.018768034391357,2875041053.456359,1.430376201383348,1944659413.4102235
51,0.1296875,0.2775748685774337,0.05302810065754142,0.6316055281336722,1492560406.9614005,1.0137973806894605,1364050060.7337558
52,0.13125,0.26217635922767135,0.047054098960630765,0.5771783722682311,1553932476.7049713,1.0663801267120032,1419283787.9474306
53,0.1328125,0.28431617923582453,0.04606714379872011,0.6451687963495114,1951128009.8882508,1.3250544350933589,1757861162.639412
54,0.134375,0.3078813936270154,0.04688795511542546,0.6381857906458022,2555238649.603,1.5010429975178918,1972267738.206339
55,0.13593750000000002,0.27875371179099173,0.0409061070689265,0.5239639153371519,2558458256.700747,1.3981359949410799,1822655074.185419
56,0.1375,0.1605880990204761,0.021922040707907084,0.2823859367342385,1359967600.120706,0.8432565800239544,1092876605.889608
57,0.1390625,0.20850499638578174,0.02556969653517212,0.33221603421791873,1628951262.8177998,1.1670051068896106,1502655097.4425893
58,0.140625,0.1984701335291172,0.023334188918442068,0.3171119264081846,1658754783.0941606,1.183522422181509,1520289978.2753189
59,0.1421875,0.16701470330143084,0.01732624331027198,0.19553621414867434,1350245391.6325576,0.8696276893599986,1107474987.8974323
60,0.14375000000000002,0.143664215430427,0.014240462634078549,0.15307391805962828,1289152509.2267005,0.757489218292641,960854773.833094
61,0.1453125,0.19472601934512518,0.02134626166574572,0.2053126599455762,1897000390.339621,1.1226969236621627,1417268606.4507039
62,0.146875,0.22960739969829552,0.024364017534208318,0.20828863285244964,2298473129.430418,1.3056493940353526,1641204987.0608711
63,0.1484375,0.200244519380301,0.018388224892980073,0.1432553168811695,1632498832.4253135,1.0639676172643768,1331670015.8722079
64,0.15000000000000002,0.2568224846061663,0.021527447216964538,0.14888477661210028,2396636288.3387733,1.2796227541502803,1592623984.582005
65,0.15156250000000002,0.2047276080270247,0.016056370141176023,0.10275543568965255,1988200855.8774254,0.9947605089315719,1234062925.1393838
66,0.153125,0.1836532140607902,0.014468889953190192,0.07932840821757751,2114954923.404105,0.8985509318246402,1110694316.873286
67,0.1546875,0.21762389007563154,0.01585080095356307,0.08088276329794096,2173956265.7824707,1.0421778126908157,1283148884.9126816
68,0.15625,0.19761781520245217,0.01394271399528571,0.06104624748649469,1812102942.4184203,0.9197935044416077,1127714855.2809548
69,0.15781250000000002,0.24062850608938863,0.015612270052137122,0.06412613535248113,2415577144.8388352,1.1059914903192616,1352036902.824485
