,f,psd_Surge,psd_Heave,psd_Pitch,psd_tension,psd_NacAx,psd_Bmy
82,0.178125,0.17215853576259946,0.007587452570230832,0.004448971532578311,3613680412.9882746,0.6206430063859744,731390963.7093617
83,0.1796875,0.15133571178553382,0.006056219977397376,0.0036657705596162063,4215953231.1296906,0.5863343264803412,688645497.3530285
84,0.18125000000000002,0.1054737765898126,0.004534002548654709,0.0033418489270613605,2552056403.172624,0.4046881267803565,476248047.367486
85,0.18281250000000002,0.08523688444817332,0.005322211371611671,0.0014819839448303685,2237724197.2149158,0.2728882277257647,319400511.0546971
86,0.184375,0.09189965572532215,0.0045375026482054,0.001908602257884492,2721078622.117049,0.31852917796495983,372136514.20800596
87,0.1859375,0.10138954560492261,0.004258404032193803,0.001940977068646189,3488403691.0684843,0.3842963097653678,448587001.9812581
88,0.1875,0.08195244389638787,0.0035955134784347123,0.001572534446914839,2946424314.280233,0.318661333778381,372623846.79951894
89,0.18906250000000002,0.052857839710184484,0.0022571535700442935,0.001564759261093195,1804868333.1795292,0.23509632947024262,273127338.6499633
90,0.19062500000000002,0.051267755851829466,0.001085836609680198,0.0014607477642125874,1749949935.6078956,0.2647594976920352,306046735.7506679
91,0.1921875,0.06254891927380671,0.0019933995657244064,0.0015660082329441538,2190425435.188248,0.2911332369876077,336442616.3955623
92,0.19375,0.05199148749037299,0.002186238185068935,0.0016004214244131072,1698916482.983692,0.24320268213374008,280114931.1010234
93,0.1953125,0.037780654205513284,0.0015513130976310939,0.001094030887862435,1573512829.259215,0.19475447147311603,222590585.08666205
94,0.19687500000000002,0.021029921266338788,0.0011126611497152051,0.0009255226906111609,645427626.6299617,0.10277664673301108,117673917.39716342
95,0.19843750000000002,0.019126877250338643,0.0014538536932263515,0.0007099403794794967,494714032.4160534,0.10233788090293809,118613752.41987486
96,0.2,0.025628368741496876,0.0018709100444326075,0.0014035613703769051,1075104143.0032778,0.13527836617519653,156085093.82033822
